file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,Run/1[java.lang.String],true,3,1,1,2,4,0,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,runBenchmark/0,false,17,3,1,3,6,0,1,0,3,2,3,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,printTotal/0,false,50,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,doRuns/1[Benchmark],false,24,2,1,2,4,0,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,setNumIterations/1[int],false,13,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,printResult/1[long],false,40,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,getSuiteFromName/1[java.lang.String],false,8,0,1,1,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,10,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,reportBenchmark/0,false,44,0,1,1,5,0,1,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,3,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./Run.java,Run,measure/1[Benchmark],false,29,3,1,3,10,0,3,1,3,1,1,0,0,0,0,1,5,6,0,0,0,0,0,8,2,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,"Body/7[double,double,double,double,double,double,double]",true,11,0,1,1,7,0,0,7,1,0,0,0,0,0,0,1,4,4,0,0,0,0,0,5,0,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,getY/0,false,74,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,jupiter/0,false,19,1,1,1,4,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,8,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,setY/1[double],false,100,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,getX/0,false,69,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,setVY/1[double],false,88,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,getMass/0,false,44,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,getVX/0,false,39,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,getZ/0,false,79,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,setVX/1[double],false,84,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,saturn/0,false,24,1,1,1,4,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,8,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,setVZ/1[double],false,92,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,setZ/1[double],false,104,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,uranus/0,false,29,1,1,1,4,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,8,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/generated_codebases/NBody/./nbody/Body.java,nbody.Body,sun/0,false,5,1,1,1,5,1,1,0,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,3,8,0,false
